u_puuid,v_puuid,games,wins,first_ts,last_ts,winrate
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,LK3rxmUpil5q7yj21EaDu4Bow6QKXFxrPc09yDH7Ra1MdE2VM-3_A1ak6gu1t15rrX6ep8xQ4A-n7Q,1,1,1770516845529,1770516845529,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,N7ghkJXB-V7HOiVo8mkC_yYBD7MBPaxdezTBA5SGJYqxRPHSy0DkZ4RPIFTSePkXTnD5gsT-WFWAPA,1,0,1770512736033,1770512736033,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,QRHw75seBgQWE0QV2lBVLceEXTvmyEDN7FnlyFJvIvqmcMBZotrM_B2TcFkNNZokJXcCFis_-PS0cQ,1,1,1770516845529,1770516845529,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,RwoazeIH5YN1hMOuwN82Zx31sX3kEd3jNPwfSr1MsjrfMbdengYvKqzyh06y-XbQUF-XJLIsnoAEiA,1,0,1770519467054,1770519467054,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,SHTo99_yk8_747yQtRkmnneRClYjlg-bUhDe0-4KiWyxwQkV4sPbBlonEWe-_vEjTg19_wLCNGmjbA,1,0,1770579397501,1770579397501,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,TrA5zTWlmshNv4cYYEHttgwP5tckqEzYrKfDDuPri51xq9m5Tim_C3fhMl64oC251PgPBXmcapL8jA,1,0,1770569631329,1770569631329,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,WjEHIvc8srvcuzmLUWbFGrseETN_0uMirUnG2OWzthkVXQX3bqilgXv3aE9ukfa8IHPcBZaw4BkbsQ,1,1,1770577664628,1770577664628,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,Ygi5iiA2M7YoUR_QWwVyzPK_Styi99ykPbUBsJMsrvrwYWncPhRiRgelDLbZgtvnWBix0vwvmcRgPg,1,1,1770586472377,1770586472377,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,_9fyH-gDIdiAnXmLvmCtbwcNL22Q_5yGB6NDwelh5eaxQbSeBGoRH6Lyt3lx0-zkiBTnO82ga6Cb3Q,1,1,1770516845529,1770516845529,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,acIm3nPRtMP5csb3s66pre63yrFms80liImxIVUI5HOuSk2ye6uaqzNWb3Q14yw6-SSpYKeBzbTBFw,1,1,1770577664628,1770577664628,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,bK8hg0wNs3eldavZtWeBhlT8cUfw0NJl54lKGdwXGoJF0YVbx4tuckcfFmmijkxPnFaCNErb65S-fQ,1,0,1770579397501,1770579397501,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,e41A-kaeQshTyt_fNfc-1hjG_YtNBwKbt5yl7J8MskXmRX-rLap4cU_TewAjEzSrTPjEc4TChfddFQ,1,1,1770514723560,1770514723560,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,igd-p3t261aJ4U46Bo0PZIlhCOQsastjosZ9lTTQ-Igs5vl2klSv2ub1mhPycJR5pC-d_arHIcd2gw,1,1,1770521059350,1770521059350,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,jQESXRApNbPi0R1MDYZEASRyNjj1d9G_tJbBJXxOzHSf-Qq84njzVB9ObzLCr0un5v11lQk9tX6qtw,1,0,1770523045172,1770523045172,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,m2bA8fx2EyfdMxIp36SG-JptC-D3HrvkSwzMz9qk_OXoWpjf1qrF1sBdlBW3aUtN7aBiJzOkgHRrRw,1,1,1770596529104,1770596529104,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,mDf1PaWbPEPgjz9MnH4rt4KfpMJcRw_mB3p8nyxnvQYEoAFJlEk4Q6T5iT5DI8YcCbY9ejQHwZn4ag,1,1,1770586472377,1770586472377,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,p81ncwMXaKhgm8swLw_VTHz1C2Cpo4c3EtiPYd85DkFxxN0_3OrjIACvZCUTojjyNg658MPxZSP0Hg,1,0,1770512736033,1770512736033,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,qHXV0PTGXyG_gygw9iZhE4tz1iXKnA0RgkMouStItyitWGFeIez9zIiU3nasnHGjuG2vJAyTx94Hbg,1,1,1770577664628,1770577664628,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,qXYJGNo4iHhSRe2HTpmtYnNgIcx4HaLMSC0IJRbhpY0n2Am5xJB2rsnirI0A1aMm2P21ag8x8u2R9Q,1,0,1770569631329,1770569631329,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,qeQFSp0rrL463-WSvJawylsnKM9nuE4jjBUFSsuwd1C9wjTCw0zms0McZv9j_z9IHJ07p9DgWanjaw,1,1,1770521059350,1770521059350,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,s2ItjoSN-sAIFTcMKlpwZPoaqALEisOzsfIuVP_hW8TOP6jKmozovNAuibAzIJQLTlZ7pVfVYZX3Jg,1,0,1770519467054,1770519467054,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,svJSoWqCbRIbNWkjkFVCS9vgieLE_QQCuyvTFkCS6tkb2c0nmPyXdx1bjryRWNCte-5TDhuIWMtkAg,1,0,1770569631329,1770569631329,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,vHfkxL9zcXDRrHV61tietmSjJdia1C_u_pkAUhgn-Q6jtZzIOE5VEGH5bVr1gQ4aFcdPUR8g-M_meg,1,0,1770523045172,1770523045172,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,vcIeIceZ_J3kuqKBey4fw4RwiGJ3qAADvWIMPEIYxQeYrF8nBlYtP-kYVoVPhrghzHztERqSkSqYZQ,1,1,1770586472377,1770586472377,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,xFTMrUpsc9YAhqqGjgtGN1E_QZrcYrkElOqOtWuA8x8ZDh2-aec-srwwyd9DsZFy9E1iQBaz2sV6YQ,1,1,1770516845529,1770516845529,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,xdBXwhMudizjFM_P3P5N9PvTyoc1A9svT3nERxgTN_MOGbB1LQV3Mz3UXZSoZPc9eSNO__wgUSvVWQ,1,1,1770586472377,1770586472377,1.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,yNUEr8DaeV_CdQDLl_wbGLDQMDgm0I89-vuZr0qIbeJ86vSUI9NWnpV4UBvGb-taBh6Z4MCZ5QYdGw,1,0,1770579397501,1770579397501,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,0,1770607733383,1770607733383,0.0
-Afd_ffzlASg1FKT0JI8OYPgOd1EET9vHujWm0VoFUw75Wj2a_Pc4cSj7tX_Y1bQHlMkZLve_5LXyg,z0DneXWqTMEFhr2FIVwI7CHTgMr7oNtRUwWdRf92kb9ZGQATwzwzffvNpKWwBxYQQexaDTa1PkMfCw,1,0,1770579397501,1770579397501,0.0
-F3AlFq8cG7ZT8k15fKoBMvwPVwwAl1U4FYc8CtLCiXjEmtu1bY6JgaAWIl_AhXJQzFjVAd3b0qF1A,93Bm7FdRelJnu8vszwS9dJ12MtW6OQhAoWO4HZmML59XlnU3oCUyepM3nqA6UBAUDS_jda3QojlbAQ,1,0,1770619945752,1770619945752,0.0
-F3AlFq8cG7ZT8k15fKoBMvwPVwwAl1U4FYc8CtLCiXjEmtu1bY6JgaAWIl_AhXJQzFjVAd3b0qF1A,DERiiowVPRA1xzWOgjkFz1-ixcrtAUTyaJR32cUce74rSyLAFmNonu0Ph1EOHuMPMnnygfRwEFNLQw,1,0,1770619945752,1770619945752,0.0
-F3AlFq8cG7ZT8k15fKoBMvwPVwwAl1U4FYc8CtLCiXjEmtu1bY6JgaAWIl_AhXJQzFjVAd3b0qF1A,Qz5SFpv7X7NUfagtFJGPOQkY0mf9TvpSFf3IcSDB4On_NR7JdmdDfhYDqtjQrOrilCQuis-IRk3rLw,1,0,1770619945752,1770619945752,0.0
-F3AlFq8cG7ZT8k15fKoBMvwPVwwAl1U4FYc8CtLCiXjEmtu1bY6JgaAWIl_AhXJQzFjVAd3b0qF1A,sCxHECxVfV2lYw8EC5f84_7lwvu9HtXboF2qd7viwwxrKKJLed-JC8U8BVtr0tkoWd51iTByc1qgdg,1,0,1770619945752,1770619945752,0.0
-FeD1_UU15qPj3ilFnmK7Gl4sfXP6AAveyMHBW0n5BZ0e_O9Y68opc00TeX-bqPy43cOqRdkF4clow,IEhFvBm4MMNmXSXs1Mzm_PQJ0mY4cddmobmmG1M1FMODeebCWAHHJ_acTN0kmDwKBva7lu6zfdTtJw,1,1,1770618086742,1770618086742,1.0
-FeD1_UU15qPj3ilFnmK7Gl4sfXP6AAveyMHBW0n5BZ0e_O9Y68opc00TeX-bqPy43cOqRdkF4clow,Z1Oo8w-m3C5vWlXZtToX6mzl0ShHZCJkbyPnlnsqTPG4y5ZXvNuGSw0QoFNyqtGe_I5HSvrtcxA35Q,1,1,1770618086742,1770618086742,1.0
-FeD1_UU15qPj3ilFnmK7Gl4sfXP6AAveyMHBW0n5BZ0e_O9Y68opc00TeX-bqPy43cOqRdkF4clow,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,1,1770618086742,1770618086742,1.0
-FeD1_UU15qPj3ilFnmK7Gl4sfXP6AAveyMHBW0n5BZ0e_O9Y68opc00TeX-bqPy43cOqRdkF4clow,z6cTvhzDtz2V6-VNxHxLgYvvEN4OBWK_ZqtKecOQY1V9RoMYeGz8sfcvkAwMdNY_0fnZh7c_n8v2vA,1,1,1770618086742,1770618086742,1.0
-HwL8awCz3E7MdM8U-EvbZu8iCMD9LaO36_lmOJptN-uYaIB4fK2ia20hEYp9_S1-M2ZWfeijR3qXw,SHTo99_yk8_747yQtRkmnneRClYjlg-bUhDe0-4KiWyxwQkV4sPbBlonEWe-_vEjTg19_wLCNGmjbA,1,0,1770593848350,1770593848350,0.0
-HwL8awCz3E7MdM8U-EvbZu8iCMD9LaO36_lmOJptN-uYaIB4fK2ia20hEYp9_S1-M2ZWfeijR3qXw,WRywjY59bnuFuyuCScVYyJDw8OQVyCcOjpuJF8tIXoiTlYXWfkvnvBB9wtty7eOMVV7u2nIOQV7Msg,1,0,1770593848350,1770593848350,0.0
-HwL8awCz3E7MdM8U-EvbZu8iCMD9LaO36_lmOJptN-uYaIB4fK2ia20hEYp9_S1-M2ZWfeijR3qXw,Wws8TmVJTKclN3B9vApv_CBs-kTZTGMPitoLNVa3ekHNdlK2h1laRVdE9Jg8BW__Tv1OF_akLmKyJQ,1,0,1770593848350,1770593848350,0.0
-HwL8awCz3E7MdM8U-EvbZu8iCMD9LaO36_lmOJptN-uYaIB4fK2ia20hEYp9_S1-M2ZWfeijR3qXw,qbH62EjLeK-QOssj2WpqumYQPNkBgxALEYMFyOhnStA4CZBVfuyhvaUG2Sxjs_tzgbnT4gKHuXGnPQ,1,0,1770593848350,1770593848350,0.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,0acvCBCKrWCi-yqKf8YVBQjk-0pI3tlWtysuwZt62wx7f0PinSziSE6nSnp5rypXATL2-6qeaLC0SA,1,1,1770523581292,1770523581292,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,5LJnxR5tUW_Vh4BTCak7fWzjT9vz3cjtPtOD60pgzAwAE1OR_e5p037_oscdSBxKqAdsxO0i2bAlRg,1,1,1770519467054,1770519467054,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,7rGD-aOJLARQ1-GjvJ6z3PUVT3tKKtMb3OytXPgns7hJyrz70u7HQ6ofdo3njFt2sk0axw3qvgd2Ww,1,1,1770519467054,1770519467054,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,8NqCtDRHYTjeCXrMB0YZMBYdzEIebjIR9LX5Z1KrYhlWu9Zu42m7Xz8oR29Fp5XX8mjj3MUW78XS_Q,1,1,1770523581292,1770523581292,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,MIA-zBR5GZ9iEgD_pEQaESwDBYaH6eTllchysGSSAAzAT9jxE2IDnHGqNYa4n3HijCVAqeDAJJ_Vaw,1,1,1770523581292,1770523581292,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,N6l4-zwHDypXtjxjPZBphjKe4Kmxd8Lc3hGcyVTk5sERIYOJ42A0FlxV4qsUxrl8KnCDxjKhM8fovA,1,1,1770519467054,1770519467054,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,firG241N7A5FNUxqCvfzQm2wGiCNpVHlQjqoP3Xbye1LIxiRIO0EDqC5L93PqQr9LjM3H4sMKNNWZQ,1,1,1770519467054,1770519467054,1.0
-JLRz5VbyOieQ62hOTaXcV86vTK3YRQfv5aac18nLsM0OUgXSJQQS6yu-k2u2Xk7kvz_mB9NFI8qSg,uFYZCLMoRfT99L9ViLbW78pxcMePe-gdFUlRNh_xbUTwWc7y2v-G0fgJVEjGaZmMxlKdI6W0a9BcJg,1,1,1770523581292,1770523581292,1.0
-JMhZZKMvC_zSp6CXONFRcMaj1nCYaAiaJqS0aYXrxutHqWrTDe6pm7S4Za1Q3piq-u-RBt71woILg,8z9L62qevYJ_IQ4Rtepo4DCLtgAmFdmxT-xnR7ljY1QZnTTvWyGHGXmF8eB3Jp0H8ZA4Xtk0bOaafw,1,1,1770577010725,1770577010725,1.0
-JMhZZKMvC_zSp6CXONFRcMaj1nCYaAiaJqS0aYXrxutHqWrTDe6pm7S4Za1Q3piq-u-RBt71woILg,a5hzjphgTwRr1c7oPR1wUCtq5-AxbBQK-XFKjPZct9F7nMZK3dHKtH7UzuXWd_KqMhvpjUHMoDKqew,1,1,1770577010725,1770577010725,1.0
-JMhZZKMvC_zSp6CXONFRcMaj1nCYaAiaJqS0aYXrxutHqWrTDe6pm7S4Za1Q3piq-u-RBt71woILg,faP4Z_UPKLUVMC__csaLYySVPgpbb5rrxv8lvUkD4n_W_TXkzCYyO0B6EcNBkMSncRXOoiiOE51wMQ,1,1,1770577010725,1770577010725,1.0
-JMhZZKMvC_zSp6CXONFRcMaj1nCYaAiaJqS0aYXrxutHqWrTDe6pm7S4Za1Q3piq-u-RBt71woILg,kX1c3rytyU2Pfeaiz8kNK76GjQ54fxNUyEQb0D_NuMbT3YOzdFoOdJfVzwslDvAgAwxvy-6vnhQ7ig,1,1,1770577010725,1770577010725,1.0
-JqcBIUWKRuV522ON9ru4OupKjY8K17TEUcnK1gDmy7Fj8NG2-4MNmkPkVUp79lmwL77FJk2QdbC1A,5T81oRAtb8owWpgsUvmm1H4XT0i4g-aiCKFTrFTRZc_lJFQi1X35qGyTslpZPLQ2heXqO8eMOGkwTQ,1,0,1770356408629,1770356408629,0.0
-JqcBIUWKRuV522ON9ru4OupKjY8K17TEUcnK1gDmy7Fj8NG2-4MNmkPkVUp79lmwL77FJk2QdbC1A,KmKFg-HWXfiGQHBS4qyLfjijlAn_iQ63gRiz9dK2E4ZIamoY5AXkGVPD1rq8uH4gAdPYOxRW0aGUcQ,1,0,1770356408629,1770356408629,0.0
-JqcBIUWKRuV522ON9ru4OupKjY8K17TEUcnK1gDmy7Fj8NG2-4MNmkPkVUp79lmwL77FJk2QdbC1A,Lh5gYS9YgsUVJhH-eVnhFGY_25tMPv-rES_Zx-GZJ0jQR47uCeJ8UuBp1Y4r2vaanSHHVOXrTS43wg,1,0,1770356408629,1770356408629,0.0
-JqcBIUWKRuV522ON9ru4OupKjY8K17TEUcnK1gDmy7Fj8NG2-4MNmkPkVUp79lmwL77FJk2QdbC1A,z6XBvLbh1icndD9aWfr9rPKL3FKIHRLEt2S_WyTZ9BYRW1gPM0hkZ8M9Boszje8tIUR1FR6hh6LNig,1,0,1770356408629,1770356408629,0.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,1XlesCBYyoJPZSSL3kZ0od6GpK4uly6X6ZOWUEg09FYLORz-nNXTk9A91bZbD1e2Tyjf4ZAHIWP8Bg,1,0,1770605288234,1770605288234,0.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,4Yf_RMbRPymLQcRndgr9GBp-WDJip28_zPPzswJTGmmudAJv4DjDkxTPD4pHq4k37w2Yu-gW69jvQg,1,1,1770615946053,1770615946053,1.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,AZY2BVC0fKtmVHUxpPFb8lKQOYJXUZ2A7TXQ-38crtlw6u46nW12If3ljzgtExNwQ30v3KBGJvv8KA,1,0,1770605288234,1770605288234,0.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,KcRS0mpixlI5HoxvGE0vhxcOkXkP6QAAtkHevacmPyoDgartJAuHVTljjd8HJjNilEAcBrM4ywu7zg,1,0,1770605288234,1770605288234,0.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,SPnmeBoli-HaY_IDAkZmcmk3UrsSKRxcE6MT-Y0_82gvWLO6UjdvpkMOYqSmTOIN6KNsKJ65UU_gYQ,1,1,1770615946053,1770615946053,1.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,VjmlgJzaHgWb1XwrtF7_rN1X1rGcTYPUHaFYaN_kGqy3FgAJcH5Kn-9Vz1q9nidNaOjQXp0CtZY1jA,1,1,1770615946053,1770615946053,1.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,_fvMyLk7JcnfDhMeu4gcFBe7fAe7ZNln2ps1IxxZ7gtne9Y6yx4eWQH8HKpTn0uP2ArDU7A8v7rnCw,1,0,1770605288234,1770605288234,0.0
-MMS4-HV5-kI7y0wDMBzJxU4CtnM5McOdFlOer7pxoDRE-b1fweYoLLrRBegjs8TLc1J7TL6fek_lw,d502tgtRCvXnPj8cg5Y2YCjFYRifhggW8-3pmWz-Mx8h5ijIcQXhJRtv-CZX55ZRPSVvKuRe3LXKWA,1,1,1770615946053,1770615946053,1.0
-QPwVZFfotpbxvED6oiBCyY73bDjq-rH1tIVzEVARfGpRyuorvLF1lZWZQ4I1SuyZkup7SDZBFLQmg,5k0puafgDjmM9Y1fI8UasA0BGgOhQOSd9I4XWkrTb_EPxiv-z5THSwhxB80dAvANchx_KyIX1yJwyQ,1,0,1770655306438,1770655306438,0.0
-QPwVZFfotpbxvED6oiBCyY73bDjq-rH1tIVzEVARfGpRyuorvLF1lZWZQ4I1SuyZkup7SDZBFLQmg,EJAztJa9Xq5uKXAt5BEiofqbjBlojnByLCGrRYe75gktlLMs4jwhz5rz8YzGiYoLALn2epntJdE9sg,1,0,1770655306438,1770655306438,0.0
-QPwVZFfotpbxvED6oiBCyY73bDjq-rH1tIVzEVARfGpRyuorvLF1lZWZQ4I1SuyZkup7SDZBFLQmg,YS1URkYJgujpbh9Z8RrctaBiaVc0ZskFfVCzOhMBqgFs9izyCqMT5EXYdmhyHXdYV0RVM6iI8g7jiA,1,0,1770655306438,1770655306438,0.0
-QPwVZFfotpbxvED6oiBCyY73bDjq-rH1tIVzEVARfGpRyuorvLF1lZWZQ4I1SuyZkup7SDZBFLQmg,hQ7qP8aWbMkF2chjFsBD_XIrhBj0bO4xTGSqQveh8LonebJ3jEr34YLGNeEcJ0ocoKNFaTQ7WcbTEg,1,0,1770655306438,1770655306438,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,4-SRcV5GWucZHc5UEYDlt24f9mZPK0rs-iRxzRUMmm4B2n4YPyigkpPpne9SYQ2w96lh5d4Sdh-vFQ,1,0,1770615714190,1770615714190,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,6lGteW5Jo8G7uvsrVSPTC5sCakzBpGIGkmreJv7X8x3ciotxG0mlOJHEkJAOSgrJhoF_VvWkhcl04A,1,0,1770620915492,1770620915492,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,7WU4xZ6dsdXl05nPqkSkxYwHb89M7Ml2dVdoLrqHTvpd-Svu1qFpPFHsjVvz8VuZlKHzYC7yThUT0w,1,0,1770620915492,1770620915492,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,GW3FRq2RDwsEZnRT4E9DZXlVj3EivwZ0r3fooNzItl697_1oHs7ZZZaHlTZfs2TtIIMAAqu6WMCrlA,1,0,1770615714190,1770615714190,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,Tn6XpQ1yixjLxWAYXspb5BtM4f5IIYnXhpaCK7h0RuS3XKE8radlOuQLU_Ya4gNR86kn3sAZWpostA,1,0,1770615714190,1770615714190,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,Z1Oo8w-m3C5vWlXZtToX6mzl0ShHZCJkbyPnlnsqTPG4y5ZXvNuGSw0QoFNyqtGe_I5HSvrtcxA35Q,1,0,1770615714190,1770615714190,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,oGbWGvdYkdMajjF9yBUYCWZsvl_eyD0iSxiFtWWfaaP6de2fhzuHkaR4pjpiMxvTcmLx5ecVYslQNA,1,0,1770620915492,1770620915492,0.0
-TAVvlj5YSe2DDPQKJFtcpxcsZxyCW02ptX4etlEKtmX3Ec5qx4J_HvDU8cgU8nBuNld87i3UlJscQ,oYMkw3ixhS1-bzM78eR4BZCUcXw9TTHUyyCbnuGatbThrN9lNpeFZNyFVmHr6Hv0gxLNRcHIDYbCvw,1,0,1770620915492,1770620915492,0.0
-UW6i-LiWpvg7iDgHrLF4vCThE4O7qzKPycC7wFu5Soyr9wNYasvvPw7Tjf_mavXx5xOANrs9n699w,Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,1,0,1770528128949,1770528128949,0.0
-UW6i-LiWpvg7iDgHrLF4vCThE4O7qzKPycC7wFu5Soyr9wNYasvvPw7Tjf_mavXx5xOANrs9n699w,RoEQlVIRygYhSwNBDlBXemKYGjMgy4_S2d9pVtATOZqvONINlS4m7fGYIam8PiGl4BGXM-hVFiQ8fA,1,0,1770528128949,1770528128949,0.0
-UW6i-LiWpvg7iDgHrLF4vCThE4O7qzKPycC7wFu5Soyr9wNYasvvPw7Tjf_mavXx5xOANrs9n699w,TrosQXB7MZ9o62Sue6UINdeCf8e5WBgX5Oxa2BndtCd185dK9RBpKy0SECuSMC_Eb2p_3hA16MuDtw,1,0,1770528128949,1770528128949,0.0
-UW6i-LiWpvg7iDgHrLF4vCThE4O7qzKPycC7wFu5Soyr9wNYasvvPw7Tjf_mavXx5xOANrs9n699w,lG3_BbTQHyhXMlwP-DVYwfqcMGbxDiQCh2LJo0-f6yp789ItnT_ibgrRKqyqppyv3kCkalgL20-Hjg,1,0,1770528128949,1770528128949,0.0
