puuid,games,wins,winrate
02faAuz2tD0gd1uoDkBrFsF0opIAnyNNs9z4MMfFWeFZOfSmAe45KpUcoiE5prvrhPv-Pm3gBjvuKQ,2,0,0.0
02mcl8m1Frqrcq3Ku7TdDTLI_f1vXEnXW0pISpaOzn5cbkwdHC_EB9duf3gCXrL8uvwEe-vTkcvIIA,1,1,1.0
03ffpUVKErIgeoLWlpqj3qE40TTINTQjl1Nwu4CEs8joF_kKKHRopGKRSqPsCquZ8h2HBPS0sdb_dQ,1,0,0.0
03xCpV5H_-dQJ_gCavxOamNi-3SCW-jpbCde33eO14_iKbT37zKGoraHJZ_8UWgp4S7tq5efTETjyw,1,0,0.0
045EEvkvj-1MBvd6umm7viMRU5pH4kimV9dNcHZjO5xatkDoqLQcUZqG9N7zeIf5QCpTd7tadbSokg,3,1,0.3333333333333333
046xUmTMm2Z2bnUMmZaM-AVYQcLM3hI_K2IlxU3XeGJE39yiJVVAf4axbmnmCtjAeAOVELpS_VZfdA,1,0,0.0
04ncy8NGNHJFw9OYC96GqAKNTo_UVxl9okaUyIVnRCUw4k7Y_o4U3sqWEbJv5y9yTylbH9e1lidgkQ,1,1,1.0
052Epp3cHqnBVB5gjFJSpUT8uqR8hoNDLLNajP9QWDaIo8zpXL4jcAWQOqeviDA_qclHtAlcOUpjYw,1,1,1.0
05D0u56BYdl5f8GcBnuoXHsRhI_SlC2HPYE2A9PHSdjB5bF1L2MhjzDxaRDO3YKycousze5PekNmJw,1,1,1.0
05JdDtqKtrbaaRVpG6FdxteFTLrngfdJZBSJb6Jelq1sxITMaFZ94htOjDyGTwOaMMBMvJ2c7YDaPg,3,0,0.0
05TvXoPjrsmpbY20_nTPzpSQZokEapYPedPcNa_2OzRGPWZKj0FsSTnje16QgyL8DJ78KTMoLh7S6Q,2,0,0.0
05abuROgV1bcObTziulBya1gHne-_649RXaoyvmbRQSKvAPOZxVPepD49DRrBlTz_6gTGW_JKRMrNA,1,1,1.0
068RTErb8_ihHXgXeZnDsTohawARiw0gpzSuGESTZEha_pg6BMqE8_PoKGTYt7dmomsGhnemQ5_1mw,1,0,0.0
06LuBo1jAMq2t7BROJd-GLC24WkkRh_wO_GCbXFUME7a16eoAnkro-F0fFA1AmhOK3p1ZhNrd_uLxQ,1,0,0.0
06aRwpQIabPBVTvNla8jPnK3cDDIFngC_8vwN7jr7HO6SoMo6ZJNfU3IhvaM6o8ix1Y_yLg7GT-AaA,1,0,0.0
06rEj44USTZJ1Q3TIhVVlXNp8SocZRE9B1S2abfIt6zmqwiO_O4_MCTXJPmNoCrUE4ZPxfEyVWmWPw,1,0,0.0
071o3tP0oWW3CjeBBDucAC9YdcmqshPP-yzciCjLXD7MvquQgIRPh78z8dzlC0d4BDZrtwcuELKGPg,1,0,0.0
07Q45rNKqmnOHYiHvH45_t4SwrpfPwZKHRvDrZA_2pr6obMwdVKBDx6Bc0r29HQlGW9xmtD2yXUxUw,3,1,0.3333333333333333
07o4zJzWPPT6jMjucKKKxWSapZEdd520olpckxdDJ3HGB0aIQNd6L5b4gTILkyCyFSpcN76PYnzr6A,1,0,0.0
08ZHgVV369uVxZyjPBF1Qfr7bAd3FxdUvm0s-Qx5dUvQyBkx0Y4UOO1NimsF_sp5s7GBeF8UxToQzg,1,1,1.0
08wV_hwFWwLy3rNnKqVsE-zxR5diEy8GhSWw_Sg-73dK1NO_kgvy8Td6AKkTWcx3AwSDreOeC86HpQ,1,1,1.0
097c9DUDhvxNyX3LSiSkOp98Xf_e39ud771FeIcIwuttSJTVUKemrPvdcZuKYmWobsMRJ5YE_Y0qvw,1,0,0.0
09IU310ATbrSN6IA-pR51xMs3YFNo2y1sJe1QWePI7lW_Dz_LYMABI9sKgxSByOvbnRUSaDydUHT8w,1,1,1.0
0ANS0ojNYNPlISIThozq-5y37b_38C4L5tMdPpO0nD1wkmJiiJ6iP5EegWJE2Aw4bLK827154AZEZg,1,0,0.0
0AlW9j9TSZXg0KBfv2FalDv42H-X2yticETIsqSxr4OZ9carjBTPi1AC0iXE7eo2Pt8qeWASux79FA,3,0,0.0
0AwjxH4BwHV8GXgdKIf0OQfXDISKpH6BMXS27by9E6FeuFPJhUoeKLXXYrRhBViL7kYJIyWkIKafYg,2,1,0.5
0B2Nln_udp1rC5DvVOZJ4qtowFGDEmF0zvIdiXFaVrVpIqbN6SDDHQugP4iEGYRYh07BPbxwAAqsDA,1,0,0.0
0BlzS_sxmjqH4xlXKCBk787kWry2foE1dOrljYAc6HEEIJE7QOmSEoE_CllMTJHxlcE14mKt0XyTsw,1,0,0.0
0CetXreufcjbSkUqTLx1iyA-vpjhb-J-y9O-7WcwhyRLf1FQc5Cw4NCeINCQvYXY9kiSyb3okL68Aw,1,1,1.0
0Cf8Osu7KkdekmmJoURezNGRMPeBJbujEpiPcw4-xZ2LwnhgsSpiEbE5xjGXU8cyFkAaPDkmdA_s4g,1,0,0.0
0Dfd-gxkefTzuU0Wk3BiOuflCOu9gtBeIXgCaEuoKR-hl6gYzy-RvV8BA3VdBo9zIVy9tZaCpipmfg,1,1,1.0
0DypUqhyLdzn00iogBesvraP3mxSa5xDKNsLt292_m9-q99Hpa6ss4noZrL_oF_bAHOR8khqs7wubA,1,1,1.0
0E1gEQc_Rf0E6zZZB7dU1ICvqaBZ2UmCj5Yq4zrmDeChCDqAVCmo4rVUQ3D0Xte8pRN7aN-5NGachw,1,0,0.0
0EOvqmmeETXTtDy2IRXBOccXusRqnT7tYyGE1EHpivux55EuwJV51U8JtSnEh9Ot9THvTrjOwDDqWQ,1,0,0.0
0ER3hGIuKXNwBknTRF-fdpgWZDjYRQEMwtLgrurlntyqFmjN6gxAbDwsi_Lfy6EmnyEKRUL0DPZjWw,1,1,1.0
0Et1vOfs_rjgM_EFPiwgqTcrVgDNopHMqicH7Y2w6sOrLorRufp2PTAlVJkSRpMqn9cPlrF7kPH5Bw,1,0,0.0
0EvGjEDuYQd3o_6lA9U0YN1JcebZuP15jHoZM9OX88nF701gLdslsliRsEVWZRtylyeM3mOAgGMB0Q,3,0,0.0
0F_yufOZd9Tcd1LFf0w-nm-vtN5IeeNLAu6sqdkSUytgkxEcXVUSU2j4G7_0SYJN7JpJlGfWvsWRZA,1,0,0.0
0FiwAwTe0AXqZ2Yaj2bn3YSWQuIS1b2HuBPUuLVOHjH32Jx4krtuti_zrvqZrcA__Rj8mOApmj50uw,1,0,0.0
0GS5q8D6XoNxmS6-NLgu0LxkhDMLC7hZ5s1Yg9YhahEJDgv-gDZKKJd5fwJzQxqWRbAZjMjyuXO1kQ,1,0,0.0
0GV0g2G8a6mMdMlSmWlwad9U7AwMVezJWKw1gIoi36HG5UnWeqqxoyWyg71zzvz4AVadAZIgBRiB7Q,1,1,1.0
0GipMsARMeSQ6_V3kQX8-queTPj1sZ3e2D8Y2lE7IWcHotrcQUjazO1egLT909y0hcF-Ezb7_DhN2g,1,0,0.0
0Gw07Sh-AVI7oAmkvcVrCDXFE0SnzyWMtsyJsRJsbsB4qQpAPjjlm_wS7iMvm6ubQliOWPoJP8KkXQ,1,0,0.0
0HwTw6rxXzsqq29PqN6zkviGp03gN_ByYt6h5f6S_uncAgroG-Nk9Oy8GRMMO8YztRtbCJ5ZZBHG3Q,1,0,0.0
0IaW5aBSwHsfDuiohBDmhPsM1Ufn5-LJu-jJm5xUFF-IA-fezCOigVmVmj-NIrrzgKR-FgnAwk6MMg,1,1,1.0
0J1pILChUK1cPiqK7NSTsvYNZx54utvwG9Cr9HvXKXlSlHwm43XDQFGizsqp3d2Vpyh1gGJPXZ_NzQ,1,1,1.0
0JXwzxIxtrPEcwdv9rBOWQfX6XH4Y65WyP352A0FLP7y3EJtqX2CNWDpb9yoGurZsVsF4yYvk_TJhQ,1,0,0.0
0JciCJG-kHY7Ngc7f7Zh2YwvxPTcAe9zTxnywTWLJw_zEbaijEab-57LaFCh0MmpfksMaPeZn1MtoA,1,0,0.0
0Jg8mfb8VRQT1mmnW37UhPxe16n-3aWYPrrtimFQ1R5TSHc6SFJ1W1XLVwVVa7dlADCs99AibhCcIw,1,1,1.0
0K9ETnP8A79DGqkkNBfZw0EVTykbReJ1tCGP6U6BIXKI1QmgkW5G3jUnhbmNv16ohZvdrndagrDYlw,1,0,0.0
0KVLMS96bFk69F1g8TUeDwtECnh-bcReVC1kY3Uks7bDNAGCmu7GfwxRNEnRvK1lEFlum16lV7YzEw,1,0,0.0
0KZRo1nq1J8s4PArke5l1v5T-dgIw_seCSTB3_5yvMG-yL2tR27qBgBotq7Ylz7wvflPrObYt-f3Mw,2,1,0.5
0L4cm9AkzYWj0oU01SmN-a5_-8E-M6xKlfa0apCYIPekAe23-VxIOn7p-PoU-f3t_vMrDNwPhZMCgQ,1,1,1.0
0L9dnROBarcwHHEkP02QxV12IOu-55HbeWd3-0GSw3jnnJyufoiNyFwv0eVZvCGSg24iQf3bHlzM_Q,2,0,0.0
0LFaUNYFESu29-LZvdX3JIkLuHXmVB8FTcgd6trO8skKsfTBk0Tse668F_JRBU_Yymh43_wS6cakIw,1,0,0.0
0LrqCCcakFhR_mrrb27Ftc15BsIUNLnlxk3FaVOBlgCxnwbg4Tle2Vk-chE1hP6PMKt6RVCfk3YyMw,1,1,1.0
0ML-4hFKrv_qJMFjjvmwcqgz7_hvhv6vDYE4YGo-xguKcTU6OUpczIzv9CF7OLf9rAtTDFSs_01BIw,2,1,0.5
0MyOlmxXREU0jQ__fgcdQwWSamWOLDSi0ce3vq1xGClHMftW_8Z3WzLsIFrrbhkeBEiXz9-s71dzLA,1,0,0.0
0Mzti2lVgAxf99BOaP-n96ktwBhPYa1yX_pF9Tw7ZtPOKbvTJ1i5pZrNCvGv4PFqKoT3rqWUsWTH6w,1,0,0.0
0N8ElHmAm9JRpJLkMlCw5Kmr_HryAzXDz39XipPJ93r6woYb4Pl3kRi8CFod-twkWFhwIdJ_ZNVw8g,1,1,1.0
0NnQ7zRiw30BSi9jKfCutdVeaxHzfiBhuw3FutGDnUU6sobmSgRMKe7LejV-nLPKhA0wd88KRLWpdQ,1,0,0.0
0NrldQHymJuDjOVohyXC3JrIsWiDyrlfV9KS2iFhIaDooCNrmYodQlCqhMsOtu4syhY096nU8EVlgg,2,1,0.5
0NxpBXAgKgWv1LOjbZbu-v_tRXCkWDjKaNMech8x0CmNCtDyuAHYIa1W1VY2-Szr5nEhMx_GBrzEDw,1,0,0.0
0O1asss2LjigqIIjUQBuz5LPMA61OBFqAlAYRebcafqMzkwOIMI9V11gouVxPIQagZqcs56LaZgV6w,1,0,0.0
0OEkuI_jOgIbxgE7LOU9J0LaDPsJvSsS0065PNWnI8waPjrGzJAqfcsw-Tb6lNrRNGXIhejjwsDM1g,1,1,1.0
0O_DlHvWwhJngkEdXUsYTBGsL59rjeUp6ChrzjBHuZ6LfPlAboQrLT3G-Iib9pBp25PNiOu-Dvjvww,1,1,1.0
0OmclxnVnbN30adRDAMsjJFO0Ol6DlHSoCQxr-IafCBmSAGdHtKFVY0-5zbdBCGpjWTaCw8tcsZOOQ,2,1,0.5
0PAsL3ph5Gv0qfVelRbsA73PU-Huusi1a9tSZDDlS02SYwx1hZG4jXsbr2FO7-pWOHAo6UL94p9t_A,1,0,0.0
0Q5DLiGopHLE4_BbAHddJ00yJUScUjLZr3l8WAaeKasyUy-gkZLUtpMFf9w1_JlrBUj4mLWg7ZnevA,1,0,0.0
0Qcgx0y9govQvr7Wi-6LaLdnUNowbVKy3psNZ-VAaz5no1JJxJ5ZNlNhgMLlEL2QWJodH28qcLnLGA,1,1,1.0
0QfT7vI6CVUPIm5zKVDEQdY9yWrb0SOSDcKLJlGOisYUozKZxzhFtZe-fFaM6_JGpBh-kPVlvrtzKQ,4,3,0.75
0QwUdiQig6XIgedO9O-BifyAon5_46CNX8H2DNvTcNZnRUpBBezRmAHxoG2t6LhvaBytKBULw0UQWQ,1,1,1.0
0REFhG5aUDrH_uFnYaTQnMUJbFj2Plw6lmp9joE2Yd2I8OlSerYTah9cbS0js2tFV4DQ_di2j1Souw,3,3,1.0
0RFca-rpaE2xrKvrVOieeYzB-6t8KOgXrPMHCdZ9jwpqLvNh654Yg-l2PNzR7wYxJhPVBfrC7z3duw,1,0,0.0
0Rh4wzpi1K7ZzbuYC-aaC4kEqkgDTGGABPHKVwWE7EsdWieFUV-q6sxINM3x0CQmKzGHSwFxP1ODGg,1,0,0.0
0Rn3HHm1Y_HJ96X3duorsn2xtCVVRqv5GFRkDBwxa3d8tCMUP3AM2OxLbK_jTDvsYXj8Egn5NrTJSw,1,1,1.0
0SJGQ7i_KVl9pH_6DnumjptxZng7vhYHpjr95EC4Hv6xjJx3Cd1-MXoztTxNwFcbtIys6QSiQmoHEg,1,0,0.0
0SUCj24SQHrf5gY9Ydj5iQDpx3yf01qBIDctgjbY6dnVFuvU97bxl5Xpe3c4Cxu56_ELp3sn1Cqcgg,1,1,1.0
0Sq_gyQiXM-FXiWhk8Tw7CRGyMocLxjDWzmb9U9-3kVqO8M8J4bkuFnIrQagMwxCU6mR6LqTIWl8GQ,1,0,0.0
0T3XPmsE28-C3S0wothdz9qrFQW2e8RIQVMzT9z_BTp6eJYNSl5yU-p4zxSc1u-EMOfhLIGpsO-htA,1,1,1.0
0T48fvGwYMq-efuln4JyCXEzc-T1S6zcGD-sVjEPmXdbvAax9hIJAJHbvUdOGSsyOrO6kHSE1diq9Q,1,0,0.0
0T4g2fg1IkvZ0jm14yA2LwHQtznCQ0eYrSzUQdtGj1PSFhbkuQLlN2-LHz2AzTkUZexDGQXNvJ5iYg,1,1,1.0
0TS2T3q6U-HvCcRvrHD901ufBcqf8PJQD9FIezhhb87jgq6t64QIiKAG6BAcpiQkcGw7rmfA97dyYg,2,1,0.5
0TrOUfGvY2moe4GLKmEdKS7BplNeBGgHLgiXf-lZ1qPH6km2pIRscVLKo3s5hTRvhllA-Nf1wMZA3g,1,0,0.0
0TzFgyARfrOLgJKefBqwOVtPmYyveTrF4ilNbg0_kcwqK6Y9lY1fhQzcrW1JYA6yJyipxMAYGtjqOA,2,0,0.0
0V5VyIswq-TXJaJY4-16Qf3jIiAGvaTQRmV4ca-nBnzmRRvMNGU45b6O2L_yv7MWlcR85JJhqdaHvg,1,0,0.0
0VW0NAcCyH5110Ob9P-5DkJe00Kslo_zB57590rfVi83Sq_Ff8XicLPnXJRcSjfHIIsCsp-Nc_-vYA,1,1,1.0
0VXVsWSZ2oT2BfZ4lbUdBDoFkCXPoBhRR59Tm81OwtCoXT7jfx431-Jsu3hhiAz6jwcrs2TzqlWJnA,1,0,0.0
0WBaYe_oMKF0z3iHxzwbhg7WEbyVRVDb2YST1gn6XggeLVUYVobScNRWJSidlDRSJGz6OWH0Y6TO_A,1,0,0.0
0X5zxe4H6r0RYtyEyZA7o-rDyYC354yT5Cw-CYDuiAd92lCPvmP4v0CRzhxei-Xe8Hy04IKY3YIkOQ,1,0,0.0
0XryAj0o7hKAo1BA7aNaygytdjNWThn1J6sUMvl5BGuJ8bUwuvH_8u4Rxdekm5_pOfcjxq5qlcSf7A,1,0,0.0
0YJon8eDAjrrtIQ8BBeDoNhc2xgrch1e3PDB1fEWVTQsKCaWQplCRXVS0R5nJ0oiNNcU_-J6SI7J6A,1,0,0.0
0YPISGX1t_4AOO-1yNz3s4rHIvEVOfT6MG10Q3h20kNmtXDNJm5S1hK3Vi0-O-bqh2iS6GYMqbLDiQ,1,1,1.0
0YqF9asrXWh_oGKVvI_-hwZsSr8T-JfR4CHPkenToucsFnOQ5WVd8Ukaj7dmadIJVWaC4WvopRL8NA,1,1,1.0
0Yw1Zb0SgcZjkQPk4zhBs6I1KNnU2I8G0sQ-DrVYwYakVWthcp_ZKljiUJfmGshXlpUg2syCKWUdkw,1,0,0.0
0ZY26BlYptnut71VlRHZzTLuf6zMExenIXkbD_Orqz-Y9jfzB0tfObITPn-rliRP9f3Ys4ayyPHj5g,2,0,0.0
0ZygCIE2IEUvnVnLrmWV4dNa3TNNFoPDzkvHBPTZXbqyODDQyXVyOY_5UxF5-vBTmpccbvvOke5E3w,1,0,0.0
0ZzFACDBbxixaNo552ZhIlO_eTpj8CIbnbabT7h9RYcXbC_76orA2aUV1sQXUB4Uue4rxWKHWBBIzQ,1,0,0.0
0_Bv76XMTEIujrW9HnoCMAZK6vmbP1TWpN2aiHWQJuHysG6xAOXseAGDdcRKDazbtrlsYpl6hgExKQ,1,1,1.0
0_bmrySZuOKUop_QbHwKTHCR1CaXPg9qUgcOFI3V9LYmMGsVL8Yr5y6vRplQKErgwtb81YFS2ZIccA,1,1,1.0
0_wLMUUo92VS_6sK6UAG8emKPgVOaH5BtBPE9k_4sAFhdkeOmo7fPrktIBhr6XeqWSfSm5gq52MXew,2,1,0.5
0acvCBCKrWCi-yqKf8YVBQjk-0pI3tlWtysuwZt62wx7f0PinSziSE6nSnp5rypXATL2-6qeaLC0SA,15,4,0.26666666666666666
0baPVUA36ozzZ1cj9pKacWTc5ApBXKEI5a-habRl0UPvycqL5uLffaoeoXrUf7R2oFjn9uPnaH468A,2,2,1.0
0cN1MxHOXU6HXDm917cUl-dLf0xOUIiGhJBJ_ze8zPwkV-hWZV3RrqqqkccLfeUTnIeTLCdLLTK0JA,1,1,1.0
0devHzDJk3t1zjReZ7zrzFFksYxSL8OTvqqYMbvkVu9HtJrKdwIjPEPsZL0nbkejN96dgBHKkPFrLQ,1,0,0.0
0dtOl9MboJm0kCkeaXjXrw_ac4Bev5XYKC8xPWeFzWBNwetvy2Nhlf6s_G0j_XXo3Q56g30a6D1DDw,1,0,0.0
0e3JNWys4EKB_yeD7M4-RkoFljExAGFuz_hedk-DYdX5GH46HxerMOFBviVgQSiCkfG9CY2VlpnAUg,2,2,1.0
0eECOMfxa17f12KshkTp7Fl5PkQMKrqsoV_ucF1exagus4Yr479NgUmY529vtp_RBzJRaKZrKuI9VA,1,1,1.0
0eJDAjyJpQLdnOrV7W6gx1h_kC8jn0hl7CUT5sW133q7MqBGvnPbflFMrEkRAVA63KAUF5USTcI7Jg,1,0,0.0
0eSfwmygVrBK6Z_-nodgshZJVGyhnLxw4mNZXRWcHLREd-RLgPYrE7ERCiQRLYQRhvzeZLoWtClUvg,1,1,1.0
0eWBT9WZQpopvJhiejebsdk7MFff8PKISsEKnlHfW_duDj5BpXe_6D2xvIkV7gBwqO7hSszNHpTs5Q,1,1,1.0
0eXxY9Pga_CtVlNnzI6nRiNROZiI8uy1VW9bfbKkr0HYm-p0GN8Ruz0hGkeOO-_cI_ZmDqyLWbL9ZQ,2,2,1.0
0f2gXyRkTseibK4_VveY14bzjq8mF1VckMXCfq25La3azz4Hn_IPuPtJzeNdxFTTQEScUWjDRLeZXg,2,1,0.5
0f9uWEz6jzLyQKaUxLLIU5urtGj5XUx0_9Dg8yRsFEJYUN3an5YrhBIaW93TshuyK6m7aI-lrgxYPw,1,1,1.0
0h2-m-R_xkHqh-2L6RfWmrIn3TYhLOPVOczgh_1-BAylUeLmTw2c-f2kMIV781sJ1wFlCRjlJ0_bYA,2,2,1.0
0hCzmAh_OiMPH_SskhN3CrYQQkmrL4JXfsYJVVVXc8uRdjWDPiqMzgmSY5Y1rBal-Tb-HlAUHynqYA,1,0,0.0
0hMta8uiSfZcufyB4OKeIe_Wt3d8TkkuOfS3_-PaAoOKarjLS3bz1cfix4iD5MkpyGiTM60MO5IYAw,1,1,1.0
0hOFXzxBRES5xltBF0Qk47g7SvWlq3_saU9VwMFJdIo8ujvc2xyqqxcSs-G9sRolQNyap2nZu0JaiQ,1,1,1.0
0j-BAOP-dmeTOAgm5_6y6yXkKEIjAod124yj_CMQ9xbWo8IHhY_ke8mxIIlIXf9sWbU_FdjhuReOkA,1,0,0.0
0jW0oGCL1XeE9aShOflrlV9X5L9-eX-3sbuqHRUGeVg_-WL3m1PtTNfTtBP3I5ZUD6-Mdv4mIEMrhA,2,1,0.5
0jZ9iE6Dx_bMFagHef7TOzZW-P34TKpWW0iErQ51Gh5mZg1KDYTGQ0vcSLoYo4UwvE3RKzZ-3HI_0Q,1,0,0.0
0k8JAGyAJq6mroPvYeQ4A41sSXwS6MCItcUzfoXZRv_AMFoeAYa5ZP7Fy5eJYqh4rAF1M1W6MJoULQ,1,1,1.0
0kNaQyd71ia7RdwIraMlHRu3jW3STNPWoPZwmIRi5ECG42jTtAOv9c5NfXsTxzZDhZ_33BOZsovqnQ,16,10,0.625
0kdehi1zaHzDGXtCRN8gwF0LqVfabHImel2oXeOK6mzzmYxL8pgBVEZcUxLLLDyCHqkPymOMlW9ibg,1,0,0.0
0lCHBz_oiIBMXY8lM2CXNAEI3LOSulSnHehrnPmbl_c3hKM4-4y8dKVqjAc5l8ohEFnNbgzEZioFFQ,1,0,0.0
0lG2bh8nnCOLiHqesnJWpTyTMGeujyl91FsoRRXJkISwI4DRZuXipF33widP6kS1FoOqIMEXMVFvjQ,1,1,1.0
0lMpnWhZupB_eoh-bPJWa9_zfEz4Nhh-ZfyAslNQX_fmNeykrVqgU9H9CQ8WxbxVMMsMbRShS8dNHQ,1,0,0.0
0lemSHCoimw7lldwYhqX1UGFz52t0hfXVcq1e4Q3ilFrOqIYLFB-YnZqG88oRz49ye0q1juS5BZ9RA,1,1,1.0
0m97nbSngzkyrqxFXkicj7F7qMZcqK2sR22QV4-_1gGRFmsd59hNTDYbs8ZL1V1uVQXue_XBDyhG0g,1,0,0.0
0mV41zYIFkmdJFVQNE_NWS7GpF0tTVV2jiJqspN_pNIiVx08Y9B9C4AFMi2--787j-7MnAS3zml8UQ,1,0,0.0
0mzrJH6jiAABNtnaU0tvoKPqjoX34-bmS9Y8YBVqTy4hsOd1T5w2NdyCu2lF_K4q8jAXqGn8TdsdTA,2,1,0.5
0nCNtAP38KUlmlxONgX830_nKK8pl2xK39n8wkXSjQeBOoU9XjNR9RVUNrqvaaBEf0YG7S5ctQzBYQ,1,1,1.0
0nL-GgRuDazo4lbhX3dyjj03rIgjeNamVP5kAfw2kt_b6NA-Tr5oFzQE6asBKO_8EJa4yXLm2ytL2g,2,0,0.0
0nmbwHubGqTmhyb-nf_mSxF9pORAbwaU5Wx8FEzycYfPmm4tDLNQ7Rjucw-PVJvPBg7zF-ykk26Rmw,1,1,1.0
0nyYOF_Pjufm-zzL1iGk7L3qeNhi9oFDLlkOeamc0wVHMoirZ2MGQ3dXBnGFuXtB6RjtJgeYnURHLQ,14,6,0.42857142857142855
0oFoexuIEek0Z5Rlik5pu0YFj2Dsag-C6ELAKb3vmFo1pQvX_znwAYfsdnX8vnsPtXnzJ9UHqTcGxg,1,1,1.0
0oe_lrfZ678zd9ubxycTxdonPKrJtAbMUpPPrispsZmaPPAsWgC1_mG3dp2MF1QDRq1jMbhYXvAx2Q,1,0,0.0
0pBXkRWBfyHadHQFqSS_5SavI9kuixZ5XoNgE8PG8nERRlW_4rkxdrWfDVLOz0DCcqMx6K4qH3EWXw,1,0,0.0
0pIbBSi-PN1Rtty0IZ-GKq7KgSJipH1_o0poGlmr7QVvhaX5O_yoaGwEuvhJg2pUhvTeM3TzoqnKnA,2,1,0.5
0qyTtlJI_Ft0zY0gLpxPBC-WkxtbD2Zv68vA2JRwgoGo9pS36n5T1WcED23j0UC3C97vSRxwY9Natw,1,0,0.0
0r4tIg9fLkGGh9ZybXilQ6YvX49Pmk4TQuSKyxWMw6lCjh_qvFWHCS7L762ftdFqXfQDuCAd0bDAzw,1,0,0.0
0r9t7nWjC6C4qhiNwm9MsFmElIAGCqZzkuB8XdgXM1u6CSd2oXA7Ti-4vS7WYfndGht1kG-qH5uoAw,2,1,0.5
0rPOSZDmMJLFc3Dz-JUheho58vMKilCUDCVH__RPNT12r12p55SoUfmh0SGKdV-L7xnBfy85N7fHdg,1,0,0.0
0rZTyiqE0767NYMMxQ8Fu3KSL6UwykKYcWSXynTmfkw2dmcMZaeVXRqn2xFgwVO2qYjMO90ht23fFQ,1,1,1.0
0s1oGomxNvu5euhftgf2W0uVcbmdWtt1VdynLKPc3t0G1a-27h2Ei2TGWMqGZNIKfWqPCiQFQ98m5A,2,0,0.0
0sAZeoT7gaqxtFJABC2qJ7tR7W5jspMZ8GEF9JiJuSkUtXvwk_gBooIZDIBP_yDUnunSR_GyNZqUVA,1,0,0.0
0sHKJtbAe35Hgkxak1DeR67g9OHmfCe-uRaylje844_BErjqtd_5fdKEMJ7zE03-QPCXkaipsFfvMw,1,0,0.0
0sP8_loytqAKjy9XHMG7Y5woQrPbnAQ2vycIrIQ4RYK6aFzYcweyshViR7tEsk4f856EeZPN1W275Q,1,1,1.0
0t9tFTCpoBA3VHhgXVP3KKJjpDo8UUv7FR_7GUxOZHM7svWpSmL53dSD65W2LUyOleyvirvo24P9Mw,1,1,1.0
0tIpaCjcZAIAtbS3N2Zzf0pu9S4lUt5uoNNtiVOoHO9neG6UrsfFLUs-v_x77YsD5flMRy45ptkVXQ,1,1,1.0
0uDOgqlpzkOSkGngt06stw_zQhabx-cjazPZBX2wUo2F5Z3XmnSyUSPyMS1Zixa-SDDkWUZcF-ve7Q,1,0,0.0
0uInwCoo81XYAl7dWvNLpnxK1t2kwiPdivy3NpRDQtagOof3lh99AhIyHIbFD8Du__uhDHKlJNK3JQ,2,1,0.5
0u_00Nxh2jySm4KUtHla0gdzMg4bDyh2J6RXa5n_d9yeAbAZeDPIwvfl7LGiky1BRy3GHIX5BJDiNQ,2,1,0.5
0uc4RvYdZsl7xBDS4l2ZIFTnnHmNSTMTZq1airEM_5Uj1bmYtjZ8_qWWy19VJwkD8NiR7MT55VGleA,1,0,0.0
0utp_IWXCokTA1bqroITwL4b4t2ouqf4pLGV17SLZlClZEI0TbPY7l5xv6nIyV5Zecj0pLxdR2l-cw,2,1,0.5
0v25RnqVKrU62rrdrtWdvPTNMoFuX8zHtdavQi3s--H1FAshN59jOKn3ilxEKYwgkaQ-V7xJp-RtrA,1,1,1.0
0v2F5-OgUgjhAsifQm7Bfgy8aLhsbPi4pyy7cOWGH0FlPU_jtXsdIRcYC53mlQzuguYSMHN4HxpR1g,1,0,0.0
0vDuX9EqFXUG3lBmWnD0MBvt0hReYbjsQMMcebz-b2-Ba6mwgjKUKNo2MOqf3rEDR7Vy07GS2XCw7g,1,0,0.0
0wzF8sD35WkF_qfvzju_9SWurw1Iy6FYFt9RwgV-bZgnBJTpy0yEJr92WZXH89ZeHEuc5rrnFzi82Q,1,1,1.0
0yCpelTsrG6ygMDqxL-jCaeikM9YUS9U2wcAGF-WErvv04SFcuiU26_ZHd9pvsIqHhGKXkFUuFwFmQ,1,1,1.0
0yWY2X-87uxGOhx8bEqzRgkJ0ssOB_9hS_QDEmN2nVZiEUBGIetoL8IUVy3mZs9KohERQBuKVB4cCQ,1,0,0.0
0zxCM9bmsC8iHyC-q4C_tfgOKExmI38NIOaM9-HegoJ4QTO9I6FN9qUGF-baIf_-fR0pEE93skxavQ,1,0,0.0
1-6Mb0lfTMHDKasgg6QdEhcAzXj6XwTmOlYFabpPN9HsePHQEpvd_sh7t91ayY9WIdE-w-W9AmYpMA,1,1,1.0
1-KA5xam9-8X5r8B_K6UOXRryWwiK847GIR1vIdEHRvA5VBsMKAssvCL23oRpGNEN81HUPn0BIIoJA,1,0,0.0
103bvEBlAwrXPPREgUUsaLRq9CBQpppDlukfRcQkNAvwdVh-8DevXeoLy-gWLypCbcoUO0z_l8Keqw,1,0,0.0
10hyhBUao3jhVBxmGo2Lvl0Kz40QiaY-XJE4XRGklNCVDj2M1Bid_DAjUzBP-sjWCqEucwoVAkbfYQ,1,0,0.0
10vERE0XJSKbOJJokMoEbR9i4_1SxWEUJS1vEWcnmRCOUQja0CKwDJ0Op8dd9aLZyHWhs9hiNegvDw,1,1,1.0
